group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
a,2,14.94,1.778,4.89,6.57,3.684,3.453,4.223,2.943,-2.08,3.168,1.204,1.241,-6.05,-2.158,-5.883,3.03,0.8647,0.3132,-10.125,-5.527,2.836,-4.523,-3.443,-5.51,-4.258,-27.33,-9.625,-9.664,-12.4,-13.266,-15.58,13.625,4.89,6.57,3.121,1.422,-5.883,-2.158,6.43,0.3132,0.8647,-1.104,-7.336,10.31,-1.879,-27.33,-9.625,4.223,-3.443,-5.51,-11.72,-7.34,1.424,-0.0535,-12.17,-8.625,3.03,-13.4,-12.695,3.729,-7.2,-4.258,-15.625,-1.166
a,2,-9.4,2.879,1.855,-0.528,0.554,1.674,0.4482,0.655,2.695,-5.84,0.2817,0.0267,-3.756,-2.29,3.55,3.158,2.912,-0.02606,2.729,-3.105,2.604,0.7065,-0.692,-1.415,1.109,-5.62,-1.599,3.068,-6.457,-5.785,-3.582,-14.53,1.855,-0.528,1.11,-0.3613,3.55,-2.29,-0.2269,-0.02606,2.912,-1.2295,1.312,0.73,-0.4,-5.62,-1.599,0.4482,-0.692,-1.415,4.383,-0.913,1.265,0.405,-1.1875,-8.91,3.158,-7.055,-6.52,-4.86,0.8843,1.109,-3.334,-7.027
a,2,12.445,9.45,12.6,8.85,8.875,8.62,10.11,4.176,7.51,-0.0582,1.552,2.889,17.31,1.636,0.4456,5.99,3.736,1.857,1.239,0.09265,-0.6226,-1.436,1.541,1.772,-0.6685,-0.6113,0.4824,-11.875,-3.264,-7.027,-4.062,28.11,12.6,8.85,7.203,5.168,0.4456,1.636,14.89,1.857,3.736,0.0495,4.83,4.5,5.96,-0.6113,0.4824,10.11,1.541,1.772,-1.365,-1.415,7.473,1.204,6.65,1.736,5.99,-9.016,-7.164,6.17,1.248,-0.6685,-3.883,13.69
a,2,-14.96,-23.88,-12.805,-6.49,-3.7,-6.81,-8.445,-5.465,-6.12,-4.47,-6.395,-0.9653,1.081,-3.775,-1.551,-1.455,-4.996,-4.77,-16.36,-2.44,-6.773,-2.115,-7.9,0.447,-2.447,-5.273,-1.466,-2.516,-5.9,2.574,-1.53,-9.086,-12.805,-6.49,-3.59,-6.324,-1.551,-3.775,-7.492,-4.77,-4.996,-1.407,-4.754,-2.562,-1.787,-5.273,-1.466,-8.445,-7.9,0.447,-6.242,1.09,-4.19,-3.69,-3.285,1.437,-1.455,-1.836,0.1807,10.07,-1.951,-2.447,-1.309,-15.32
a,2,-3.66,-12.68,-1.976,-3.379,-1.026,-1.807,-1.31,-2.635,-0.3926,-1.234,-4.02,-4.504,0.643,-4.3,-13.71,-1.099,-0.4485,-1.34,-10.77,-3.719,-3.986,-2.438,-1.695,-1.637,-2.102,3.195,-5.113,-5.504,-9.99,-9.34,-6.332,3.746,-1.976,-3.379,-5.062,-4.25,-13.71,-4.3,-2.734,-1.34,-0.4485,-1.445,5.566,2.143,5.27,3.195,-5.113,-1.31,-1.695,-1.637,-2.432,-7.445,-5.668,-0.4692,-5.945,-6.832,-1.099,-7.43,-5.152,1.634,-5.06,-2.102,-6.395,-3.672
a,2,-6.15,4.5,0.728,3.414,-1.1875,-0.6,-2.521,-1.21,-0.4888,-1.814,-5.02,-2.23,-7.824,-1.995,2.926,-5.293,-1.357,0.0641,-3.225,0.688,-2.992,-1.779,-6.574,-5.574,-0.7896,-3.846,0.62,-2.74,-4.934,1.954,0.1247,5.58,0.728,3.414,-5.234,-1.739,2.926,-1.995,-4.945,0.0641,-1.357,-2.248,-4.406,-2.58,0.05698,-3.846,0.62,-2.521,-6.574,-5.574,1.21,0.4973,-4.05,-0.394,0.424,2.227,-5.293,-2.93,0.799,-4.04,-2.766,-0.7896,0.0693,5.613
a,2,0.9414,19.22,5.695,4.36,4.582,6.848,5.6,0.9644,1.393,0.5293,-2.38,0.02109,8.414,-0.672,-11.555,0.04715,-0.3796,-0.6533,-2.066,-1.85,-1.472,0.2659,-8.61,5.586,-1.117,-1.676,-6.62,0.513,-7.332,-2.814,-4.312,4.066,5.695,4.36,-2.91,1.591,-11.555,-0.672,6.1,-0.6533,-0.3796,1.263,-4.887,4.676,0.7744,-1.676,-6.62,5.6,-8.61,5.586,-10.15,0.9854,3.424,-0.7705,-2.822,-6.51,0.04715,-0.672,-6.246,-14.41,2.248,-1.117,-4.445,-5.074
a,2,-11.41,-9.65,-10.086,-8.32,-6.453,-2.883,-0.2925,-3.19,-2.88,1.891,-2.904,0.4934,18.83,-8.625,-10.55,0.4019,-1.63,-3.9,-3.488,-6.06,-2.783,-0.432,0.5996,-5.906,-0.6562,-5.55,-6.656,-5.242,0.636,-6.41,-9.984,-13.6,-10.086,-8.32,-4.16,-6.55,-10.55,-8.625,-3.908,-3.9,-1.63,-4.85,-3.725,2.223,-1.405,-5.55,-6.656,-0.2925,0.5996,-5.906,-2.254,-6.23,0.3477,-1.886,-5.664,-9.7,0.4019,-5.37,-6.562,-10.36,3.707,-0.6562,-10.25,-14.055
a,2,-2.234,2.457,2.7,0.7207,-4.023,-3.701,-0.7065,1.689,0.5137,-2.064,8.48,2.234,-4.793,4.953,13.94,4.17,2.617,3.621,15.51,6.31,1.411,4.094,2.121,9.84,4.46,6.367,3.715,3.107,6.02,-0.238,4.98,-6.55,2.7,0.7207,0.2019,-0.1365,13.94,4.953,1.276,3.621,2.617,6.0,0.872,2.766,-1.035,6.367,3.715,-0.7065,2.121,9.84,11.09,7.44,6.867,4.586,8.2,0.8745,4.17,4.312,-0.8066,8.46,7.027,4.46,5.293,2.885
a,2,1.905,4.004,-2.416,-1.821,3.137,-1.831,2.29,-0.11975,2.344,0.7207,-4.625,-2.416,12.61,-2.322,-8.87,-0.688,-0.8325,1.023,-5.043,-2.021,-2.086,0.786,-4.625,1.047,-1.01,2.06,-5.555,-9.055,-4.67,-5.527,0.06616,-8.24,-2.416,-1.821,13.75,0.999,-8.87,-2.322,3.213,1.023,-0.8325,-2.938,-0.388,3.498,5.1,2.06,-5.555,2.29,-4.625,1.047,-14.516,-2.584,1.377,0.3735,-12.234,-7.016,-0.688,-5.492,-7.7,2.361,-1.407,-1.01,0.05466,-8.766
a,2,-12.484,-4.312,-7.54,-5.63,-5.656,-5.71,-3.896,-6.0,-2.236,-8.71,-0.673,-2.59,3.676,-8.22,-0.3484,-3.064,-1.32,-5.566,-3.18,-4.434,-4.184,-2.145,-2.36,-0.605,-2.893,0.9727,-8.695,-7.113,-5.965,-10.125,-10.52,-20.73,-7.54,-5.63,-4.383,-5.184,-0.3484,-8.22,-2.473,-5.566,-1.32,-3.77,-2.246,-4.35,-4.35,0.9727,-8.695,-3.896,-2.36,-0.605,-2.309,-5.11,2.94,-2.188,-14.8,-9.24,-3.064,-5.715,-14.664,3.184,-3.883,-2.893,-10.66,-12.38
a,2,19.94,30.64,9.05,10.97,12.555,12.984,9.36,10.77,8.48,15.04,16.64,10.44,22.52,9.695,12.02,14.164,11.34,12.85,6.57,10.85,12.19,11.484,13.0,6.566,12.44,7.426,13.055,7.258,13.16,12.82,14.805,0.779,9.05,10.97,21.23,9.49,12.02,9.695,6.92,12.85,11.34,11.98,16.14,10.38,21.19,7.426,13.055,9.36,13.0,6.566,13.234,8.4,14.02,13.38,9.4,12.48,14.164,11.234,0.3647,2.473,10.164,12.44,14.82,9.66
a,2,-0.525,-1.293,-2.8,-5.31,-1.177,-0.11334,-1.929,0.3174,-2.223,0.511,-2.836,0.3884,-0.8237,0.1309,-3.877,0.211,-1.98,1.121,-1.145,1.262,-0.5073,1.16,-0.5107,1.178,0.5073,0.2905,-2.967,-0.851,-0.01201,-2.273,-1.83,-0.5776,-2.8,-5.31,-3.283,0.287,-3.877,0.1309,-4.402,1.121,-1.98,0.9463,-2.5,0.4165,-0.11896,0.2905,-2.967,-1.929,-0.5107,1.178,-1.692,2.154,-0.552,0.8345,-0.646,0.2788,0.211,-0.4573,-2.264,0.2142,-0.1768,0.5073,-1.821,-6.336
a,2,-2.006,-0.7563,10.42,20.06,3.42,2.389,1.209,3.145,-2.557,0.05756,0.2903,1.955,1.693,-0.574,-4.203,1.17,-0.2773,1.208,-12.5,-1.143,0.00891,-0.4165,-1.104,-0.7446,0.8755,-2.459,-4.406,-2.902,-2.43,-5.098,-3.668,17.02,10.42,20.06,-0.716,2.299,-4.203,-0.574,-4.273,1.208,-0.2773,-0.4587,-1.491,1.73,3.182,-2.459,-4.406,1.209,-1.104,-0.7446,-1.905,-3.512,-0.494,0.3738,-3.8,-3.338,1.17,-2.299,-4.8,-0.2703,-2.924,0.8755,-3.629,-6.992
a,2,-3.676,-2.664,0.855,-2.188,-1.667,-0.914,-2.566,-0.7427,-3.723,-1.613,-2.246,-0.1761,-0.1982,-4.01,-3.795,-0.906,-1.346,-0.958,-1.854,-1.241,1.425,0.4119,0.739,0.1079,0.687,-2.695,-3.645,-0.4614,-0.8306,-4.086,-5.12,-3.68,0.855,-2.188,-2.69,-1.901,-3.795,-4.01,-2.4,-0.958,-1.346,-1.671,-1.763,-0.4185,-1.32,-2.695,-3.645,-2.566,0.739,0.1079,-1.12,-1.619,0.3027,0.0158,-3.172,-3.008,-0.906,-1.092,-4.344,0.698,0.4858,0.687,-5.152,-4.492
a,2,0.4265,-0.6367,-0.1714,7.164,-0.1367,-1.388,-0.2067,-1.133,0.1738,-3.361,-3.21,-0.873,0.2422,-4.78,-7.23,-0.8267,-0.697,-0.657,-1.985,-1.743,0.774,-1.59,-2.39,-0.608,0.06934,-5.406,-11.086,-2.684,-3.047,-6.266,-7.438,3.447,-0.1714,7.164,-3.33,-2.28,-7.23,-4.78,0.7993,-0.657,-0.697,-2.701,-3.035,0.3484,-0.4922,-5.406,-11.086,-0.2067,-2.39,-0.608,-5.773,-2.375,-0.07117,0.665,-8.49,-5.1,-0.8267,-3.16,-7.715,-0.384,-1.367,0.06934,-7.4,-10.14
a,2,-2.562,-0.6465,-0.2003,-2.256,-0.6416,-0.5356,-0.259,0.2148,-1.463,-2.12,-2.648,0.2988,0.2524,-4.55,-4.227,-0.1692,-1.026,-0.542,-1.818,-3.893,-0.9756,-0.661,-1.817,-2.318,-1.149,-4.15,-4.785,-4.027,-3.768,-6.09,-6.406,-5.31,-0.2003,-2.256,-2.102,-1.198,-4.227,-4.55,-2.418,-0.542,-1.026,-2.441,-2.885,1.199,-0.9253,-4.15,-4.785,-0.259,-1.817,-2.318,-3.676,-4.164,-0.10693,-1.054,-4.945,-5.49,-0.1692,-4.18,-6.977,-1.67,-1.737,-1.149,-6.47,-7.535
a,2,6.938,5.207,4.766,3.793,3.807,3.281,3.75,1.57,3.094,-0.0612,-0.967,1.203,1.371,-1.648,-3.092,1.199,0.976,0.7236,-1.511,-2.537,-0.3635,-1.8125,-1.691,-2.05,-0.851,-3.822,-3.627,-3.88,-3.115,-3.021,-4.645,5.23,4.766,3.793,1.288,0.5845,-3.092,-1.648,4.508,0.7236,0.976,-2.041,-2.295,2.084,2.418,-3.822,-3.627,3.75,-1.691,-2.05,-2.229,-2.264,0.604,0.241,-2.852,-4.562,1.199,-4.22,-4.65,-2.773,-1.459,-0.851,-4.57,-1.952
a,2,-3.357,-1.594,-5.516,-1.328,-1.72,-0.925,-0.4563,-1.884,-2.785,-2.777,-6.63,-0.7183,-1.615,-5.812,-10.1,-1.314,-2.959,-1.5205,-8.4,-3.508,-0.874,-2.742,-2.64,-1.929,-0.9,-5.77,-10.45,-4.504,-5.95,-8.484,-9.805,-9.664,-5.516,-1.328,-5.375,-2.965,-10.1,-5.812,-1.808,-1.5205,-2.959,-3.531,-6.69,-2.143,-2.344,-5.77,-10.45,-0.4563,-2.64,-1.929,-5.39,-2.566,-1.583,-0.7363,-7.895,-7.508,-1.314,-5.35,-10.07,-3.166,-1.104,-0.9,-10.06,-14.09
a,2,-1.96,-1.882,0.972,1.402,-0.695,-0.4824,-0.484,0.1826,-0.1831,-0.2961,0.391,0.1506,0.757,-1.494,-0.1604,0.1793,1.045,0.539,-2.43,0.6353,0.3108,0.903,0.5723,0.909,0.776,0.1884,-0.1752,0.4075,0.3928,0.515,0.8965,-3.848,0.972,1.402,0.5415,-0.2318,-0.1604,-1.494,-3.906,0.539,1.045,-0.1691,-0.1476,-0.0788,0.2018,0.1884,-0.1752,-0.484,0.5723,0.909,0.3364,0.668,0.1132,-0.1044,0.546,1.489,0.1793,0.8013,0.8784,1.26,1.397,0.776,1.069,-3.732
a,2,-7.242,-6.76,1.786,-1.129,-4.684,-2.453,-2.943,-2.025,-2.934,-2.375,-5.89,-0.5464,-1.591,-6.445,-8.805,-1.273,-3.658,-0.743,-4.727,-1.425,-0.7515,0.654,-1.265,0.1355,0.592,-3.188,-7.32,0.02182,0.4995,-1.809,-1.23,-14.27,1.786,-1.129,-4.97,-2.674,-8.805,-6.445,-10.234,-0.743,-3.658,-1.903,-5.746,-2.783,-2.62,-3.188,-7.32,-2.943,-1.265,0.1355,-2.227,0.4446,-0.6475,-0.271,-1.873,-1.444,-1.273,-0.02097,-2.375,0.597,1.338,0.592,-1.527,-16.69
a,2,-9.98,-7.74,-1.979,-13.414,-8.0,-6.418,-6.656,-8.18,-5.125,-10.99,-9.99,-6.273,-6.137,-9.914,-10.18,-5.938,-6.53,-7.418,-51.38,-8.086,-2.492,-5.246,-5.188,-5.336,-2.123,-9.83,-10.93,-5.824,-6.33,-6.574,-8.23,-13.9,-1.979,-13.414,-10.35,-9.04,-10.18,-9.914,-5.2,-7.418,-6.53,-9.36,-11.1,-7.188,-6.875,-9.83,-10.93,-6.656,-5.188,-5.336,-5.855,-6.676,-3.51,-4.035,-7.492,-8.07,-5.938,-5.83,-6.836,-4.39,-4.46,-2.123,-7.742,-17.55
a,2,-3.969,-4.723,-4.88,-6.91,-2.441,-2.688,-2.865,-2.557,-3.164,-3.488,-3.518,-0.9717,-0.8623,-5.15,-4.83,-0.4336,-1.108,-1.572,-1.428,-2.717,0.5317,-0.1381,0.625,-1.031,0.8403,-3.84,-5.13,-0.4106,-1.089,-1.923,-2.865,-8.77,-4.88,-6.91,-3.309,-3.816,-4.83,-5.15,-1.128,-1.572,-1.108,-3.28,-2.832,-1.646,-2.115,-3.84,-5.13,-2.865,0.625,-1.031,-0.9106,-1.095,-0.1394,-0.4736,-2.03,-3.963,-0.4336,-0.6206,-3.98,-0.1984,0.541,0.8403,-2.906,-6.684
a,2,-3.564,-0.951,-5.223,0.12006,-1.712,-1.702,-1.115,-2.453,-2.1,0.0006557,-6.207,-1.081,-2.314,-1.285,-7.992,-1.789,-2.428,-0.69,-4.754,0.68,-0.6313,-0.12415,-1.698,0.73,0.0571,-0.3794,-7.26,-0.4587,-1.912,-3.135,-3.814,-3.05,-5.223,0.12006,-7.25,-2.277,-7.992,-1.285,2.986,-0.69,-2.428,0.02478,-5.76,-1.983,-2.617,-0.3794,-7.26,-1.115,-1.698,0.73,-2.934,1.545,-0.9307,0.9688,-3.088,-1.418,-1.789,-2.178,-3.549,0.4463,0.2515,0.0571,-3.791,-11.2
a,2,2.232,0.5674,3.068,-0.1214,-0.7334,-0.03314,0.7104,0.2512,-1.959,-1.267,0.5796,-0.43,0.2112,-1.788,0.869,-0.3706,1.331,-0.3254,-0.1322,-0.1346,0.8677,-0.7256,1.659,-0.8833,0.947,-1.6875,-0.6113,-0.6216,-0.5557,-3.697,-3.05,-2.092,3.068,-0.1214,1.051,-0.1294,0.869,-1.788,0.3167,-0.3254,1.331,-0.6846,1.39,-0.151,-0.2135,-1.6875,-0.6113,0.7104,1.659,-0.8833,0.693,-0.3052,0.901,-0.5513,-0.52,-2.855,-0.3706,-0.6323,-3.04,-0.12164,1.505,0.947,-3.037,-0.9526
a,2,-1.079,-3.719,-4.457,-6.41,-0.5444,-2.02,-0.2566,-2.088,-1.139,-5.707,-2.688,-1.166,-0.5986,-7.05,-5.438,-0.4316,-0.8813,-3.088,-5.367,-5.523,-1.418,-2.232,-1.64,-3.465,-0.7495,-4.906,-6.13,-4.87,-4.42,-8.65,-8.17,-9.62,-4.457,-6.41,-1.774,-3.97,-5.438,-7.05,-0.4385,-3.088,-0.8813,-4.86,-2.6,-1.334,-0.7026,-4.906,-6.13,-0.2566,-1.64,-3.465,-3.984,-5.15,-0.7217,-1.558,-6.227,-7.82,-0.4316,-4.61,-7.78,-3.23,-2.195,-0.7495,-8.19,-10.63
a,2,-2.809,-3.291,-4.254,-3.232,-3.406,-3.11,-2.87,-3.035,-2.04,-4.473,-6.19,-1.6,-2.092,-7.605,-7.84,-1.296,-2.973,-2.525,-4.97,-4.574,-0.6655,-2.598,-3.807,-3.072,-1.663,-7.04,-8.5,-6.47,-6.48,-8.445,-8.555,-9.195,-4.254,-3.232,-6.36,-4.023,-7.84,-7.605,-6.043,-2.525,-2.973,-4.37,-6.234,-1.582,-2.643,-7.04,-8.5,-2.87,-3.807,-3.072,-6.156,-5.59,-1.983,-1.14,-7.266,-8.16,-1.296,-6.715,-9.21,-4.5,-3.951,-1.663,-8.68,-11.49
a,2,-0.9033,-0.3064,-3.338,1.57,-0.0962,0.3723,-1.01,-0.4712,-0.2217,-0.812,-2.125,0.2086,-0.3716,-2.707,-3.117,-0.3623,-0.12006,-0.3179,-1.966,-2.377,-1.249,-1.553,-1.393,-2.229,-1.1875,-1.619,-3.064,-1.435,-2.986,-3.635,-3.992,-2.86,-3.338,1.57,-2.23,-0.9766,-3.117,-2.707,-1.66,-0.3179,-0.12006,-2.219,-2.21,0.6675,-0.8325,-1.619,-3.064,-1.01,-1.393,-2.229,-1.961,-1.12,-0.5703,-0.8623,-2.871,-2.328,-0.3623,-2.117,-3.738,-1.653,-1.242,-1.1875,-4.074,-2.49
a,2,-8.805,-6.445,-1.142,-5.92,-4.645,-3.986,-4.156,-3.262,-5.91,-5.832,-7.074,-1.996,-2.959,-5.996,-7.19,-3.008,-3.273,-1.627,7.16,-6.09,-2.332,-5.01,-3.92,-3.318,-2.514,-11.64,-7.145,-7.05,-6.938,-10.97,-10.86,-1.748,-1.142,-5.92,-5.375,-4.418,-7.19,-5.996,-12.32,-1.627,-3.273,-5.65,-5.164,-2.285,-3.207,-11.64,-7.145,-4.156,-3.92,-3.318,-5.52,-6.703,-1.672,-1.923,-9.04,-9.9,-3.008,-7.91,-11.92,-4.12,-5.484,-2.514,-10.61,-18.02
a,2,-2.346,-1.046,1.368,-6.19,-0.2213,-0.822,1.664,-1.729,0.01588,-3.355,-4.39,-0.3855,-0.0851,-6.39,-7.7,-0.2238,0.10986,-1.001,-3.111,-0.9326,0.4482,-0.725,-1.02,-0.6626,-0.1667,-4.062,-8.5,-3.014,-4.004,-7.26,-8.47,-8.09,1.368,-6.19,-3.168,-3.252,-7.7,-6.39,3.986,-1.001,0.10986,-3.271,-4.906,0.2064,-0.5405,-4.062,-8.5,1.664,-1.02,-0.6626,-3.275,-0.688,0.1761,-0.1831,-5.895,-4.566,-0.2238,-3.951,-8.42,-0.509,-0.1284,-0.1667,-8.47,-13.89
a,2,0.00696,-0.5366,10.375,7.83,1.278,1.485,1.488,0.0714,-0.1292,-0.8877,-3.617,0.3555,0.5117,-3.535,-7.28,0.195,-0.8022,0.5684,-9.06,-1.2705,-0.53,-2.332,-2.111,-0.884,-1.33,-3.725,-6.984,-2.676,-4.145,-4.105,-5.277,-6.617,10.375,7.83,-2.934,-0.871,-7.28,-3.535,0.1561,0.5684,-0.8022,-1.538,-4.53,2.7,0.3284,-3.725,-6.984,1.488,-2.111,-0.884,-4.11,-2.986,-0.3088,0.1769,-3.596,-4.535,0.195,-3.654,-5.742,-3.303,-3.25,-1.33,-5.457,-9.45
a,2,-5.562,-3.49,-1.218,-5.656,-2.258,-2.355,-1.558,-0.7656,-2.99,-2.756,-0.7856,-0.0643,0.1403,-3.947,-1.625,-0.2429,-0.279,-0.0914,0.1866,-1.248,0.593,0.9155,1.053,0.1399,1.31,-1.502,-2.23,-1.472,-1.073,-4.81,-4.566,-7.355,-1.218,-5.656,-0.539,-2.383,-1.625,-3.947,-2.34,-0.0914,-0.279,-1.505,-0.518,-0.477,-2.4,-1.502,-2.23,-1.558,1.053,0.1399,-0.525,-0.513,1.346,0.411,-2.492,-2.432,-0.2429,-1.471,-4.473,0.9097,1.076,1.31,-4.625,-6.605
a,2,-0.7734,0.6514,9.91,2.479,1.267,0.7705,-0.1049,2.006,-0.1252,-1.506,0.7295,0.8843,1.084,-3.338,-0.7646,1.272,0.6543,-0.11005,-0.4268,-4.21,-0.344,-0.8433,-0.1292,-2.188,-0.6333,-4.945,-1.331,-5.625,-3.312,-6.56,-5.72,-1.068,9.91,2.479,1.519,0.743,-0.7646,-3.338,2.137,-0.11005,0.6543,-2.877,-0.3157,0.97,1.866,-4.945,-1.331,-0.1049,-0.1292,-2.188,-2.484,-4.1,0.9004,-0.909,-4.086,-5.723,1.272,-4.637,-7.44,-2.18,-1.289,-0.6333,-5.875,-4.527
a,2,1.308,4.9,2.994,-0.3838,1.122,1.143,2.924,-0.1803,3.275,-1.239,1.305,-0.4448,1.266,-2.383,0.9653,0.4475,1.914,-0.9883,0.663,-2.828,0.2478,-1.7295,-0.0947,-2.635,-0.10675,-3.191,-0.9575,-3.424,-2.72,-5.46,-4.113,-4.047,2.994,-0.3838,1.874,-0.2905,0.9653,-2.383,6.55,-0.9883,1.914,-2.48,0.5864,0.8335,0.8,-3.191,-0.9575,2.924,-0.0947,-2.635,0.3718,-3.16,0.62,-1.254,-1.461,-4.914,0.4475,-4.273,-5.355,-2.838,-1.613,-0.10675,-4.062,0.6743
a,2,-0.344,-3.574,-9.36,-1.361,-0.322,0.1897,-0.453,-0.422,0.974,-1.403,-3.88,-0.3352,-0.5347,-3.408,-5.832,-0.096,-1.482,-0.4146,-5.53,-2.318,-0.526,-0.9585,-1.014,-1.7,-0.001292,-2.383,-6.12,-2.795,-3.115,-5.32,-5.727,2.35,-9.36,-1.361,-2.314,-1.417,-5.832,-3.408,1.323,-0.4146,-1.482,-2.02,-2.88,1.069,0.2079,-2.383,-6.12,-0.453,-1.014,-1.7,-3.043,-0.239,-0.3826,-0.007122,-4.45,-4.656,-0.096,-1.973,-5.926,-1.667,-0.872,-0.001292,-5.707,-9.25
a,2,-5.78,-5.637,-2.637,-3.412,-7.59,-6.55,-6.55,-5.73,-5.027,-4.117,-1.176,-4.195,-4.223,-2.615,3.035,-4.33,-2.404,-3.527,3.855,1.64,2.754,2.238,3.484,1.964,2.701,0.236,6.05,3.861,4.78,5.0,5.73,-4.883,-2.637,-3.412,-3.379,-5.234,3.035,-2.615,-7.977,-3.527,-2.404,-1.089,1.902,-6.234,-6.73,0.236,6.05,-6.55,3.484,1.964,5.246,3.477,0.3171,0.11255,6.195,5.7,-4.33,4.473,5.188,3.955,3.111,2.701,5.836,0.6084
a,2,-5.375,-6.02,-3.393,-4.92,-5.0,-3.785,-4.848,-3.555,-5.41,-2.312,-2.592,-2.027,-2.727,-3.645,-2.39,-2.28,-1.95,-2.21,-0.888,-0.873,0.709,-0.117,0.844,-0.3225,0.752,-1.874,-2.549,0.04572,-0.4675,-1.946,-1.384,-9.164,-3.393,-4.92,-3.91,-3.127,-2.39,-3.645,-4.996,-2.21,-1.95,-1.723,-1.74,-4.152,-4.094,-1.874,-2.549,-4.848,0.844,-0.3225,0.003506,-0.2517,-0.3076,-0.6455,-0.4111,-0.695,-2.28,-0.375,-1.954,0.2542,0.5527,0.752,-1.312,-5.203
a,2,-0.603,0.6904,5.523,-0.1989,0.661,0.4585,-0.227,1.157,1.098,-1.097,2.65,0.262,1.0625,-2.135,2.354,0.2123,1.047,0.05045,1.251,-1.262,0.541,-0.5664,0.79,-1.043,-0.4292,-2.75,0.3948,-2.06,-0.97,-2.621,-1.603,-1.272,5.523,-0.1989,2.64,0.5664,2.354,-2.135,1.996,0.05045,1.047,-1.392,1.638,0.6357,0.957,-2.75,0.3948,-0.227,0.79,-1.043,0.1592,-1.672,0.643,-0.4717,-1.248,-1.474,0.2123,-1.938,-3.4,-1.028,-0.662,-0.4292,-1.692,2.537
a,2,5.254,6.973,4.094,6.637,2.871,4.246,3.213,2.566,2.104,3.238,0.707,1.173,0.8438,3.24,0.3635,0.704,0.777,1.319,-1.557,-1.788,-1.855,-2.639,-1.24,-11.7,-2.346,-2.328,1.803,12.57,-1.857,-9.055,-4.87,11.47,4.094,6.637,0.833,4.42,0.3635,3.24,5.766,1.319,0.777,0.394,0.3408,2.668,2.352,-2.328,1.803,3.213,-1.24,-11.7,-3.262,-6.797,1.649,-0.2954,-6.562,-6.418,0.704,-7.074,-2.967,-2.766,-4.95,-2.346,-4.812,-0.2316
a,2,2.145,2.377,2.541,0.287,7.805,1.72,3.123,0.5806,4.23,-1.579,1.687,0.7793,2.445,-4.37,-0.4575,1.721,2.863,-0.1309,-2.852,-2.557,-1.639,-2.03,-2.654,-5.832,-1.453,-4.97,-6.973,-8.32,-9.86,-8.09,-6.457,-2.578,2.541,0.287,4.293,-0.09985,-0.4575,-4.37,1.508,-0.1309,2.863,-3.084,-0.405,1.563,3.695,-4.97,-6.973,3.123,-2.654,-5.832,-3.541,-4.09,-0.735,1.361,-6.08,-5.53,1.721,-3.51,-11.28,-15.29,-3.34,-1.453,-6.344,-8.56
a,2,0.4878,-0.11725,-1.245,-1.35,-1.616,-2.205,-1.363,-1.595,-1.357,-1.243,-2.18,-1.308,-1.4375,0.2927,-1.831,-0.782,-1.198,-1.452,-0.59,0.7295,0.4602,0.4807,1.755,-1.48,1.309,1.129,2.47,-1.539,1.252,2.97,3.252,4.42,-1.245,-1.35,-2.082,-2.596,-1.831,0.2927,-0.1393,-1.452,-1.198,-0.501,-1.647,-1.551,-1.87,1.129,2.47,-1.363,1.755,-1.48,1.288,-0.1895,-1.474,-0.556,2.67,2.71,-0.782,2.465,2.352,3.504,2.008,1.309,3.207,-8.3
a,2,-0.788,-3.855,-0.44,-2.965,1.128,0.61,1.156,0.9824,2.902,-2.045,-1.184,0.3328,1.216,-5.33,-1.318,1.148,0.06696,-0.01402,-4.5,-4.676,-2.965,-2.893,-4.242,-9.23,-2.7,-8.89,-4.324,-1.035,-8.625,-8.31,-8.01,-9.375,-0.44,-2.965,1.886,-1.316,-1.318,-5.33,-1.006,-0.01402,0.06696,-4.29,-3.66,0.726,2.596,-8.89,-4.324,1.156,-4.242,-9.23,-6.582,-6.047,-2.373,-0.913,-10.47,-11.44,1.148,-2.283,-12.69,-5.605,-3.908,-2.7,-8.086,-6.49
a,2,9.414,8.46,8.35,6.633,4.01,3.615,5.18,2.291,4.01,0.733,0.04794,-0.1458,-0.03378,0.19,2.57,-0.839,-0.367,1.522,-3.973,-4.332,-1.668,-2.592,-0.981,-1.673,-2.627,-5.11,-6.938,0.263,-8.67,-5.914,-8.664,20.5,8.35,6.633,4.07,3.1,2.57,0.19,8.16,1.522,-0.367,-1.993,-1.42,2.63,3.312,-5.11,-6.938,5.18,-0.981,-1.673,-4.98,-2.742,-1.029,-0.21,-9.09,-4.363,-0.839,-8.4,-5.895,-3.984,-4.17,-2.627,-8.65,5.285
